1	3	1101	0	0	-0.7194895	28.12193	0.7503533	-0.7491786	28.27025	0.7525752	-0.7175612	28.14549	0.7605223	-0.6886377	28.18952	0.7483807	
1	1	1102	2	0	-3.165876	-0.3733917	0.6029283	-2.563917	0.7498564	0.313291	0.4048217	-1.209756	0.3677686	0.7893131	0.7511657	0.2916824	
1	3	1101	1	0	28.64698	1.700656	0.6719614	29.55639	1.718319	0.7156389	28.65484	0.7326733	0.7337316	29.6404	0.9030136	0.6911473	
1	1	1102	3	0	27.97272	-26.87885	0.6056927	29.44418	-25.99657	0.5598103	29.55369	-27.83222	0.662845	30.39953	-26.68747	0.6120393	
1	3	1101	2	0	-2.084218	27.61369	0.6820388	-1.65018	29.76247	0.5096627	0.2467166	27.39392	0.4911246	-0.1901714	29.52273	0.6215539	
1	2	1102	0	0	-0.5479762	23.3468	0.7389247	-0.554406	23.48802	0.7644486	-0.5097218	23.37675	0.7586221	-0.5323001	23.39434	0.7389845	
1	3	1101	3	0	27.87832	1.254129	0.7330194	29.04052	2.516124	0.7015592	29.20645	0.27129	0.6935717	30.10965	1.601323	0.7046696	
1	2	1102	1	0	28.87278	-3.081136	0.7510428	29.7725	-3.065085	0.7757276	28.87402	-4.032918	0.7686676	29.81517	-3.906911	0.7789754	
1	4	1101	0	0	-1.204762	31.41005	0.7841647	-1.223469	31.57119	0.7704899	-1.129595	31.46089	0.764302	-1.062791	31.50667	0.7645273	
1	2	1102	2	0	-2.32444	22.57032	0.5501909	-2.083614	24.82915	0.5966677	0.01928441	22.78218	0.7390165	-0.1185597	24.90162	0.7096846	
1	4	1101	1	0	28.17237	4.980648	0.7567192	29.04633	5.071889	0.7588308	28.18907	4.093154	0.7568398	29.16093	4.208049	0.7595439	
1	2	1102	3	0	27.23393	-3.41759	0.5465575	28.61392	-2.477193	0.4364458	28.88794	-4.503144	0.5886567	29.96491	-3.247059	0.6247264	
1	4	1101	2	0	-2.383423	30.66596	0.7051262	-2.3232	32.96498	0.6966147	-0.1547575	30.60674	0.7130434	-0.2387409	32.84906	0.70446	
1	3	1102	0	0	-1.127134	26.98945	0.7596655	-1.161057	27.07325	0.7674757	-1.115125	26.97198	0.7727425	-1.132079	27.04167	0.7888085	
1	4	1101	3	0	27.22807	4.86971	0.6380105	28.93629	6.171468	0.560867	28.82147	3.622775	0.4031565	29.28158	4.942412	0.5514786	
1	3	1102	1	0	28.24487	0.5069241	0.6428506	29.16234	0.5158184	0.7350108	28.26381	-0.4512865	0.7316181	29.2439	-0.3306425	0.7420727	
1	3	1102	2	0	-4.08558	26.61389	0.5808805	-3.161742	28.0411	0.3655385	-0.7545012	25.96076	0.4127036	-0.3051289	27.79771	0.4017879	
1	3	1102	3	0	27.42599	-0.05846127	0.7367736	28.3922	1.219733	0.7595984	28.6183	-0.9497511	0.7501644	29.60441	0.3215147	0.725956	
1	4	1102	0	0	-1.673879	30.28237	0.7881223	-1.685811	30.48847	0.7782329	-1.65688	30.33279	0.7641302	-1.655356	30.37803	0.7792808	
1	4	1102	1	0	27.65778	3.857466	0.7284135	28.56269	3.949751	0.7640017	27.65733	2.964548	0.7575173	28.61258	3.12845	0.754996	
1	4	1102	2	0	-3.002057	29.59647	0.6752217	-2.981738	31.74755	0.6674252	-0.7902052	29.44919	0.6373701	-0.6529775	31.6136	0.6733096	
1	4	1102	3	0	26.68579	3.499076	0.54951	27.68825	4.579654	0.5942814	27.92147	2.499401	0.7196993	28.91771	3.744086	0.6927404	
1	1	1101	0	0	0.04849019	-0.009185874	0.7312717	0.0541674	-0.0008831005	0.7540071	0.05259173	0.03847733	0.7430544	0.0229572	-0.01546335	0.7338035	
1	1	1101	1	0	29.41917	-26.50153	0.6134424	30.41098	-26.54402	0.7113187	29.43318	-27.38614	0.6681943	30.42197	-27.38409	0.6701598	
1	1	1101	2	0	-1.407638	-0.5349761	0.678781	-0.9182188	1.490335	0.6101882	0.9960347	-0.7627547	0.6487545	0.5456892	1.322323	0.6370514	
1	1	1101	3	0	28.35594	-26.5246	0.5840849	30.30399	-25.43463	0.6232892	29.93222	-27.81735	0.6031218	30.36263	-26.64389	0.5663167	
1	1	1102	0	0	-0.004141099	0.07219672	0.7281058	0.08982723	-0.03034813	0.7493683	0.1367386	0.02608898	0.7510086	0.01130808	-0.01671631	0.7598817	
1	1	1102	1	0	29.36024	-26.48469	0.612324	30.43526	-26.54107	0.6862005	29.50957	-27.40065	0.6519468	30.43661	-27.45801	0.6813886	
1	1	1102	2	0	-1.720899	-0.6076617	0.596976	-1.587235	1.09664	0.5901964	0.562555	-0.8405051	0.6188448	0.8511841	0.9840156	0.6691869	
1	1	1102	3	0	28.36279	-26.96741	0.6414809	29.55562	-25.93024	0.6184466	29.53756	-27.81577	0.6664407	30.51137	-26.68873	0.6427935	
1	2	1101	0	0	-0.170235	24.07297	0.7406536	-0.1798008	24.2041	0.7694969	-0.1692584	24.0753	0.7694998	-0.1425396	24.13544	0.7556375	
1	2	1101	1	0	29.2878	-2.422836	0.6846839	30.07701	-2.409673	0.7133986	29.21056	-3.344809	0.7497196	30.23452	-3.220018	0.7155498	
1	2	1101	2	0	-1.81158	23.86443	0.7223024	-0.5129278	26.08001	0.632836	0.8799325	23.34931	0.55351	0.1858099	25.50783	0.5750532	
1	2	1101	3	0	28.24264	-2.484936	0.6988125	29.84475	-1.351713	0.6500275	29.70093	-3.752814	0.608135	30.22905	-2.516373	0.6096855	
1	2	1102	0	0	-0.6097517	23.36382	0.6957353	-0.6129482	23.44392	0.7345463	-0.5574524	23.38569	0.7172301	-0.5578277	23.38621	0.6661248	
1	2	1102	1	0	28.79345	-3.032568	0.7029979	29.71909	-3.104113	0.7456895	28.85992	-4.022869	0.7382036	29.79659	-3.908158	0.7155567	
1	2	1102	2	0	-2.052741	22.54847	0.6405549	-1.922716	24.81583	0.7098603	-0.003685178	22.73811	0.743814	0.04733457	24.83224	0.6893231	
1	2	1102	3	0	27.75311	-3.48417	0.5368731	28.77928	-2.440672	0.5739728	28.86273	-4.457008	0.6553789	30.08712	-3.283808	0.6605107	
1	3	1101	0	0	-0.7163885	28.17851	0.7120767	-0.7053567	28.28305	0.7314041	-0.707958	28.15697	0.7288694	-0.725869	28.18185	0.7060738	
1	3	1101	1	0	28.66256	1.759856	0.6447219	29.60146	1.739492	0.6879011	28.65699	0.7236345	0.6999493	29.6083	0.8913553	0.644843	
1	3	1101	2	0	-1.984578	27.57208	0.697709	-1.732094	29.70942	0.6869344	0.1918616	27.36753	0.6654589	-0.1426697	29.47808	0.6924255	
1	3	1101	3	0	27.8072	1.371502	0.6743734	29.05679	2.574971	0.6872635	29.13268	0.2708559	0.7227675	30.02987	1.594421	0.6487846	
1	3	1102	0	0	-1.149747	27.02971	0.7262861	-1.149606	27.02082	0.7342669	-1.151996	26.98316	0.7576057	-1.154148	27.05273	0.7386636	
1	3	1102	1	0	28.29161	0.546008	0.6628279	29.18934	0.471569	0.6844109	28.23103	-0.4500467	0.691669	29.22172	-0.3285344	0.7059256	
1	3	1102	2	0	-2.761686	26.35069	0.6150911	-2.798665	28.20921	0.6265172	-0.6746205	26.18141	0.675526	-0.2843358	28.03447	0.6810029	
1	3	1102	3	0	27.33722	-0.02971275	0.6863078	28.30577	1.182515	0.7088532	28.51353	-0.9051872	0.7138008	29.55165	0.3231153	0.6573494	
1	4	1101	0	0	-1.154516	31.48847	0.6667639	-1.195527	31.61172	0.7271878	-1.142889	31.45697	0.7497218	-1.083131	31.52312	0.6999264	
1	4	1101	1	0	28.15355	5.050687	0.6999964	29.07334	5.108682	0.7101439	28.16991	4.086468	0.7217848	29.13443	4.223781	0.6802996	
1	4	1101	2	0	-2.374444	30.73711	0.7003498	-2.279448	32.93866	0.7422248	-0.214119	30.63221	0.7222099	-0.3112544	32.80328	0.6815296	
1	4	1101	3	0	27.25833	4.870164	0.690982	28.82654	6.055787	0.6665374	28.64941	3.636431	0.6164343	29.29936	4.890792	0.6240449	
1	4	1102	0	0	-1.759688	30.304	0.7177504	-1.747119	30.4591	0.7350985	-1.703882	30.35242	0.7298875	-1.682282	30.38212	0.6721836	
1	4	1102	1	0	27.58542	3.898749	0.6537519	28.5082	3.932246	0.7181191	27.60908	2.97571	0.7054197	28.58516	3.131501	0.6631187	
1	4	1102	2	0	-3.022435	29.62949	0.6773249	-3.104316	31.66926	0.6465355	-0.9592207	29.51689	0.6807236	-0.6755021	31.51146	0.703793	
1	4	1102	3	0	26.69902	3.494012	0.576354	27.66224	4.540162	0.61088	27.77248	2.552946	0.6872684	28.88153	3.722373	0.6622153	
1	5	1101	0	0	-1.658202	33.78411	0.7251319	-1.751805	33.95301	0.7490111	-1.703449	33.84374	0.7569955	-1.620458	33.84623	0.7259731	
1	5	1101	1	0	27.66993	7.516688	0.6195884	28.53515	7.479775	0.6714269	27.60044	6.505337	0.7119949	28.59476	6.639468	0.6501204	
1	5	1101	2	0	-3.290092	33.61851	0.6849377	-2.043281	35.86597	0.6843718	-0.7138083	33.13987	0.5766966	-1.304386	35.26743	0.623874	
1	5	1101	3	0	26.68365	7.377913	0.6752811	28.26977	8.452678	0.560388	28.0485	6.086531	0.6447068	28.64423	7.333383	0.647222	
1	5	1102	0	0	-2.218451	32.57785	0.6970882	-2.273615	32.69581	0.7460645	-2.171646	32.59466	0.7358943	-2.113221	32.61238	0.7037333	
1	5	1102	1	0	27.13998	6.227839	0.6833409	28.05562	6.187366	0.7365706	27.14158	5.261278	0.72177	28.07861	5.34971	0.6703217	
1	5	1102	2	0	-3.65349	31.7616	0.6954677	-3.518956	34.01739	0.7038713	-1.644569	31.99089	0.7467794	-1.583203	33.98682	0.7029142	
1	5	1102	3	0	26.10379	5.816705	0.6250702	27.07748	6.774733	0.6412159	27.1686	4.833661	0.7029465	28.3706	5.880081	0.6745145	
1	6	1101	0	0	-2.028643	35.54116	0.6748351	-2.022445	35.61717	0.7448289	-2.049062	35.45858	0.7498461	-2.140988	35.48521	0.7013403	
1	6	1101	1	0	27.20542	9.258957	0.6800071	28.37055	9.218031	0.6556726	27.24409	8.147429	0.7102866	28.0811	8.26134	0.6568131	
1	6	1101	2	0	-2.789416	35.15019	0.6578633	-2.501356	36.48096	0.4785242	-1.563248	34.96176	0.6511247	-1.727349	36.16936	0.5858641	
1	6	1101	3	0	26.56072	8.960644	0.6800272	27.85952	9.927738	0.5959383	27.68801	7.743455	0.61583	28.41164	8.726532	0.6333891	
1	6	1102	0	0	-2.734363	34.36345	0.6943592	-2.783387	34.36651	0.7084236	-2.735028	34.29308	0.7274073	-2.569259	34.19379	0.6877654	
1	6	1102	1	0	26.64372	8.014623	0.6592421	27.57012	7.874962	0.6628675	26.59663	7.005517	0.7088808	27.6438	7.052319	0.681962	
1	6	1102	2	0	-3.471057	33.91815	0.6005641	-3.355157	35.07389	0.5912476	-2.285729	33.79168	0.6651675	-2.136228	34.97747	0.6459769	
1	6	1102	3	0	26.05367	7.454128	0.6021909	27.10881	8.440456	0.6636097	26.8826	6.557945	0.6709764	28.02735	7.659132	0.6682231	
1	7	1101	0	0	-2.32191	36.42392	0.7161483	-2.359073	36.43157	0.742952	-2.366931	36.35955	0.7452474	-2.32927	36.40461	0.7147754	
1	7	1101	1	0	27.05628	9.991454	0.7154708	27.88126	9.976342	0.7333819	26.9403	9.036707	0.7562091	27.99121	9.156847	0.704715	
1	7	1101	2	0	-3.900774	36.10586	0.7208077	-2.795006	38.37332	0.5969648	-1.332553	35.66228	0.5367452	-1.857874	37.76336	0.6700073	
1	7	1101	3	0	26.0848	9.889266	0.7144414	27.58393	11.0095	0.653048	27.4264	8.603567	0.611378	28.06679	9.821309	0.6671983	
1	7	1102	0	0	-2.794743	35.23542	0.7124817	-2.840004	35.20591	0.7443575	-2.812976	35.1595	0.740769	-2.790947	35.1548	0.731797	
1	7	1102	1	0	26.46004	8.78777	0.6781557	27.32338	8.798716	0.7363741	26.43181	7.865089	0.7106606	27.40064	7.869887	0.6787782	
1	7	1102	2	0	-4.305842	34.34555	0.6829787	-4.142322	36.57813	0.6980883	-2.262437	34.48598	0.7083575	-2.16666	36.57019	0.6538566	
1	7	1102	3	0	25.36935	8.43108	0.5900446	26.31934	9.395075	0.6149342	26.44336	7.444812	0.6783547	27.71395	8.517569	0.604629	
1	8	1101	0	0	-2.49972	36.83227	0.6649866	-2.442047	36.96516	0.6834102	-2.57335	36.80099	0.7048407	-2.511814	36.84594	0.6385579	
1	8	1101	1	0	26.91199	10.51713	0.6399263	27.70435	10.42584	0.7118841	26.7116	9.488313	0.7258375	27.75604	9.588051	0.6509488	
1	8	1101	2	0	-3.855705	36.27526	0.7066947	-3.52505	38.39638	0.5469122	-1.589466	36.04617	0.6574934	-1.863163	38.1026	0.7188208	
1	8	1101	3	0	25.95507	10.16311	0.7054272	27.19337	11.33898	0.6516897	27.21424	9.031742	0.7277915	28.03668	10.31951	0.6688948	
1	8	1102	0	0	-3.129295	35.55624	0.6682498	-3.165006	35.52988	0.6565423	-3.196684	35.51532	0.68541	-3.162235	35.46063	0.6743588	
1	8	1102	1	0	26.2816	9.215611	0.660886	27.17815	9.031006	0.7166226	26.23463	8.149828	0.7183537	27.20034	8.221442	0.6920817	
1	8	1102	2	0	-4.500744	34.81205	0.5674216	-4.587819	36.77591	0.6495988	-2.561319	34.68085	0.6883154	-2.181007	36.62275	0.6739954	
1	8	1102	3	0	25.41335	8.586557	0.6838527	26.29446	9.801333	0.727761	26.47435	7.722386	0.7275457	27.57174	8.927446	0.6508734	
1	9	1101	0	0	-2.771216	37.24501	0.736532	-2.786072	37.34437	0.7501243	-2.787917	37.2121	0.7549917	-2.733519	37.20423	0.7328511	
1	9	1101	1	0	26.55255	10.94976	0.6670396	27.41174	10.87428	0.734553	26.44786	9.910388	0.7232109	27.46406	9.960701	0.6694516	
1	9	1101	2	0	-4.073241	36.70198	0.7210013	-3.696502	38.7625	0.656758	-1.900106	36.42675	0.6593943	-2.23216	38.48366	0.6892654	
1	9	1101	3	0	25.51544	10.89959	0.65757	27.34475	11.95577	0.6302538	26.94549	9.497346	0.5820965	27.48996	10.7278	0.5851817	
1	9	1102	0	0	-3.408344	35.86319	0.7184452	-3.410342	35.93077	0.738911	-3.409753	35.85095	0.7388145	-3.35557	35.85526	0.7239164	
1	9	1102	1	0	26.01452	9.541249	0.6656765	26.87726	9.457223	0.7228545	25.93749	8.543272	0.7138557	26.95791	8.608454	0.6892188	
1	9	1102	2	0	-4.977769	35.26891	0.6506687	-5.022391	37.05732	0.6151223	-2.936263	35.05604	0.6681708	-2.466156	36.85252	0.6448185	
1	9	1102	3	0	24.93095	9.079041	0.6618727	25.95218	10.10059	0.6762565	25.95938	8.193448	0.7304574	27.05968	9.270144	0.6941714	
1	10	1101	0	0	-3.188923	37.48535	0.7162713	-2.926096	37.54596	0.6675923	-3.061316	37.31197	0.6934824	-3.198636	37.27565	0.7296347	
1	10	1101	1	0	26.17524	10.99954	0.71782	27.02845	10.97032	0.7419428	26.0626	10.03604	0.754957	27.07688	10.11278	0.7135205	
1	10	1101	2	0	-4.388438	36.80811	0.7118766	-3.972291	38.89053	0.6717734	-2.161876	36.49287	0.6546588	-2.41362	38.57821	0.6041882	
1	10	1101	3	0	25.12212	11.00357	0.7034954	26.99423	12.11625	0.6495921	26.58018	9.624875	0.5690248	27.11413	10.8486	0.6451375	
1	10	1102	0	0	-3.731968	36.04449	0.6909739	-3.660179	36.12209	0.7211384	-3.842214	36.08752	0.7509614	-3.7551	36.04727	0.6839023	
1	10	1102	1	0	25.59237	9.774646	0.6725264	26.49777	9.684866	0.697935	25.53876	8.783051	0.6969593	26.53789	8.84998	0.6800271	
1	10	1102	2	0	-5.266324	35.45822	0.5587158	-5.343606	37.26707	0.6091795	-3.218789	35.2261	0.648353	-2.766085	37.01317	0.6976455	
1	10	1102	3	0	24.53531	9.321795	0.6434606	25.56387	10.35445	0.6636199	25.60589	8.411212	0.6832484	26.71416	9.524922	0.6138967	
1	11	1101	0	0	-3.30154	38.93645	0.7096717	-3.210855	38.91142	0.7454833	-3.330739	38.76269	0.7259787	-3.388201	38.74997	0.6890547	
1	11	1101	1	0	25.89787	12.75406	0.6663317	27.28488	12.66875	0.6604105	25.96022	11.52534	0.6448998	26.72027	11.58947	0.6220764	
1	11	1101	2	0	-4.438468	38.04221	0.7235016	-4.468399	40.24723	0.7324793	-2.35034	37.95023	0.7592248	-2.267243	40.11058	0.7320901	
1	11	1101	3	0	25.37126	11.96856	0.6815614	26.32562	13.15938	0.6973984	26.44245	10.99035	0.7185768	27.44808	12.18134	0.6349669	
1	11	1102	0	0	-4.030273	38.17348	0.7068788	-4.074713	38.00948	0.6823047	-4.124793	38.00291	0.721528	-3.881841	37.86552	0.7489389	
1	11	1102	1	0	25.16122	11.80467	0.6583513	26.11588	11.60429	0.639961	25.02708	10.80906	0.7059867	26.14976	10.75883	0.6889162	
1	11	1102	2	0	-5.107174	37.1503	0.7380393	-5.122922	39.43963	0.7389504	-2.992568	37.16774	0.7427582	-2.908277	39.29094	0.7059501	
1	11	1102	3	0	24.65524	11.20091	0.687506	25.56336	12.31976	0.7132157	25.71439	10.24274	0.7257787	26.73621	11.40809	0.6752431	
1	12	1101	0	0	-3.485039	39.19762	0.6586615	-3.182759	39.16718	0.6583219	-3.414785	38.90898	0.6469114	-3.515604	38.83586	0.6299827	
1	12	1101	1	0	25.74888	12.94933	0.6654207	27.03884	12.90638	0.5859197	25.8395	11.67333	0.6269252	26.55729	11.73138	0.5866635	
1	12	1101	2	0	-4.578216	38.17793	0.6819146	-4.516218	40.44082	0.7114916	-2.458894	38.08302	0.7456522	-2.478424	40.27729	0.6845154	
1	12	1101	3	0	25.09775	12.29949	0.6788212	26.32364	13.48513	0.6291296	26.2951	11.16943	0.716724	27.16969	12.44318	0.6271799	
1	12	1102	0	0	-4.173872	37.99912	0.654945	-4.096774	37.85266	0.6395853	-4.261344	37.88192	0.6668739	-4.062783	37.72909	0.6632842	
1	12	1102	1	0	25.276	11.54089	0.5880492	26.2424	11.45416	0.6213207	24.9727	10.6329	0.6735308	26.11908	10.65357	0.6504068	
1	12	1102	2	0	-5.279033	37.10979	0.7169679	-5.376412	39.23763	0.7110842	-3.221227	36.99295	0.7168363	-2.967999	38.99508	0.7265782	
1	12	1102	3	0	24.48941	11.00213	0.645462	25.41119	12.18305	0.7045468	25.5688	10.08191	0.7214837	26.63474	11.30411	0.6746205	
1	13	1101	0	0	-3.596271	38.91703	0.666536	-3.445704	39.015	0.6959631	-3.595998	38.84174	0.6990984	-3.606724	38.75748	0.6668733	
1	13	1101	1	0	25.83253	12.6108	0.6567832	26.75936	12.51518	0.6789996	25.69509	11.5233	0.6905496	26.6892	11.59283	0.6414783	
1	13	1101	2	0	-4.887066	38.24853	0.7109795	-4.440941	40.52903	0.6537567	-2.618726	38.03456	0.7308406	-2.72038	40.18931	0.6773888	
1	13	1101	3	0	24.93271	12.22792	0.6942363	26.24154	13.38131	0.6339716	26.1802	11.05152	0.7090507	26.99546	12.3047	0.6682504	
1	13	1102	0	0	-4.23473	38.25628	0.6905698	-4.230929	38.16605	0.6862084	-4.332371	38.1749	0.7290977	-4.210784	38.12937	0.6992662	
1	13	1102	1	0	25.2389	11.8658	0.6766828	26.17578	11.70484	0.7031481	25.11047	10.82734	0.7376991	26.15158	10.86743	0.7193899	
1	13	1102	2	0	-5.510456	37.31531	0.6812549	-5.474519	39.58561	0.717605	-3.386685	37.38581	0.7212307	-3.276894	39.49152	0.6594648	
1	13	1102	3	0	24.25246	11.35962	0.654768	25.18964	12.43088	0.6700485	25.35098	10.36281	0.7030799	26.57177	11.507	0.5912316	
1	14	1101	0	0	-3.764807	39.39235	0.6282094	-3.44823	39.51556	0.5792934	-3.754181	39.2102	0.6703587	-3.885093	39.17277	0.6764846	
1	14	1101	1	0	25.57101	13.16964	0.6582246	26.88391	13.12174	0.5773716	25.65636	11.88085	0.6375663	26.42283	11.8661	0.6378446	
1	14	1101	2	0	-4.868619	38.43264	0.7024478	-4.85248	40.67162	0.7603202	-2.739714	38.34612	0.7560666	-2.7057	40.49506	0.6905612	
1	14	1101	3	0	24.9662	12.53228	0.6632636	26.18883	13.71133	0.7031032	26.13517	11.36255	0.7182243	27.08102	12.65207	0.6656084	
1	14	1102	0	0	-4.419784	38.67062	0.5739838	-4.413173	38.56746	0.6006233	-4.542103	38.6204	0.670688	-4.410563	38.55268	0.6203207	
