1	2	1102	2	0	-0.983	23.734	0.00137	0.00149	0.00007	0.00006
1	2	1102	3	0	28.871	-3.416	0.00082	0.00076	-0.00062	0.00077
1	3	1101	0	0	-0.714	28.200	0.00000	0.00004	-0.00004	0.00000
1	3	1101	1	0	29.132	1.279	0.00000	0.00005	-0.00064	0.00064
1	3	1101	2	0	-0.917	28.532	0.00128	0.00145	-0.00015	-0.00003
1	3	1101	3	0	29.007	1.453	0.00078	0.00086	-0.00071	0.00073
1	3	1102	0	0	-1.151	27.022	0.00000	0.00002	-0.00001	0.00000
1	3	1102	1	0	28.733	0.060	-0.00001	0.00002	-0.00061	0.00064
1	3	1102	2	0	-1.630	27.194	0.00157	0.00126	-0.00012	0.00012
1	3	1102	3	0	28.427	0.143	0.00083	0.00083	-0.00059	0.00068
1	4	1101	0	0	-1.144	31.520	0.00004	0.00006	-0.00004	0.00001
1	4	1101	1	0	28.633	4.617	0.00003	0.00007	-0.00063	0.00064
1	4	1101	2	0	-1.295	31.778	0.00141	0.00149	-0.00008	0.00000
1	4	1101	3	0	28.508	4.863	0.00064	0.00083	-0.00082	0.00076
1	4	1102	0	0	-1.723	30.374	0.00004	0.00006	-0.00001	0.00001
1	4	1102	1	0	28.072	3.485	0.00003	0.00006	-0.00059	0.00065
1	4	1102	2	0	-1.940	30.582	0.00153	0.00138	-0.00009	0.00007
1	4	1102	3	0	27.754	3.577	0.00078	0.00076	-0.00060	0.00071
1	5	1101	0	0	-1.683	33.857	0.00003	0.00006	-0.00002	0.00000
1	5	1101	1	0	28.100	7.035	0.00000	0.00003	-0.00063	0.00063
1	5	1101	2	0	-1.838	34.473	0.00113	0.00149	-0.00037	0.00022
1	5	1101	3	0	27.912	7.313	0.00059	0.00079	-0.00082	0.00074
1	5	1102	0	0	-2.194	32.620	0.00007	0.00005	-0.00002	0.00000
1	5	1102	1	0	27.604	5.757	0.00001	0.00002	-0.00061	0.00063
1	5	1102	2	0	-2.600	32.939	0.00134	0.00145	0.00007	0.00007
1	5	1102	3	0	27.180	5.826	0.00080	0.00068	-0.00064	0.00074
1	6	1101	0	0	-2.060	35.526	-0.00005	0.00004	-0.00007	-0.00003
1	6	1101	1	0	27.725	8.721	-0.00009	0.00002	-0.00070	0.00068
1	6	1101	2	0	-2.145	35.691	0.00068	0.00087	-0.00017	0.00004
1	6	1101	3	0	27.630	8.840	0.00057	0.00066	-0.00082	0.00069
1	6	1102	0	0	-2.706	34.304	0.00007	-0.00003	-0.00008	0.00004
1	6	1102	1	0	27.114	7.487	0.00001	-0.00003	-0.00062	0.00067
1	6	1102	2	0	-2.812	34.440	0.00082	0.00080	-0.00008	0.00009
1	6	1102	3	0	27.018	7.528	0.00060	0.00071	-0.00057	0.00075
1	7	1101	0	0	-2.344	36.405	-0.00001	0.00002	-0.00003	0.00000
1	7	1101	1	0	27.467	9.540	0.00000	0.00004	-0.00060	0.00064
1	7	1101	2	0	-2.472	36.976	0.00120	0.00149	-0.00036	0.00020
1	7	1101	3	0	27.290	9.831	0.00062	0.00080	-0.00084	0.00073
1	7	1102	0	0	-2.810	35.189	0.00001	-0.00001	-0.00004	-0.00001
1	7	1102	1	0	26.904	8.330	0.00002	0.00001	-0.00063	0.00062
1	7	1102	2	0	-3.219	35.495	0.00137	0.00147	0.00005	0.00009
1	7	1102	3	0	26.461	8.447	0.00084	0.00069	-0.00064	0.00076
1	8	1101	0	0	-2.507	36.861	-0.00005	0.00006	-0.00005	0.00004
1	8	1101	1	0	27.271	10.005	-0.00005	0.00000	-0.00064	0.00063
1	8	1101	2	0	-2.708	37.205	0.00134	0.00142	-0.00018	0.00002
1	8	1101	3	0	27.100	10.213	0.00072	0.00084	-0.00073	0.00070
1	8	1102	0	0	-3.163	35.516	-0.00002	-0.00003	-0.00004	0.00000
1	8	1102	1	0	26.724	8.654	-0.00001	-0.00004	-0.00064	0.00063
1	8	1102	2	0	-3.458	35.723	0.00148	0.00133	-0.00010	0.00010
1	8	1102	3	0	26.438	8.759	0.00080	0.00082	-0.00059	0.00067
1	9	1101	0	0	-2.770	37.251	0.00001	0.00003	-0.00006	0.00001
1	9	1101	1	0	26.969	10.424	-0.00002	-0.00001	-0.00067	0.00064
1	9	1101	2	0	-2.975	37.594	0.00124	0.00140	-0.00019	0.00002
1	9	1101	3	0	26.824	10.770	0.00054	0.00078	-0.00090	0.00081
1	9	1102	0	0	-3.396	35.875	0.00002	0.00002	-0.00003	0.00002
1	9	1102	1	0	26.447	9.038	0.00000	-0.00001	-0.00063	0.00064
1	9	1102	2	0	-3.851	36.059	0.00157	0.00122	-0.00014	0.00015
1	9	1102	3	0	25.976	9.161	0.00073	0.00072	-0.00058	0.00072
1	10	1101	0	0	-3.094	37.405	-0.00005	0.00001	-0.00015	0.00004
1	10	1101	1	0	26.586	10.530	-0.00002	0.00002	-0.00062	0.00064
1	10	1101	2	0	-3.234	37.692	0.00129	0.00142	-0.00021	0.00006
1	10	1101	3	0	26.453	10.898	0.00054	0.00080	-0.00090	0.00082
1	10	1102	0	0	-3.747	36.075	-0.00007	0.00001	-0.00001	0.00005
1	10	1102	1	0	26.042	9.273	0.00000	-0.00001	-0.00062	0.00065
1	10	1102	2	0	-4.149	36.241	0.00158	0.00123	-0.00017	0.00013
1	10	1102	3	0	25.605	9.403	0.00076	0.00073	-0.00059	0.00073
1	11	1101	0	0	-3.308	38.840	-0.00007	-0.00001	-0.00011	0.00001
1	11	1101	1	0	26.466	12.134	-0.00017	-0.00001	-0.00079	0.00073
1	11	1101	2	0	-3.381	39.088	0.00146	0.00149	-0.00008	0.00002
1	11	1101	3	0	26.397	12.075	0.00075	0.00081	-0.00067	0.00067
1	11	1102	0	0	-4.028	38.013	0.00003	-0.00010	-0.00011	0.00007
1	11	1102	1	0	25.614	11.244	-0.00003	-0.00009	-0.00063	0.00071
1	11	1102	2	0	-4.033	38.262	0.00148	0.00150	-0.00004	0.00002
1	11	1102	3	0	25.667	11.293	0.00076	0.00078	-0.00064	0.00066
1	12	1101	0	0	-3.400	39.027	-0.00009	-0.00004	-0.00021	0.00007
1	12	1101	1	0	26.296	12.315	-0.00013	0.00001	-0.00084	0.00068
1	12	1101	2	0	-3.508	39.245	0.00142	0.00152	-0.00009	0.00001
1	12	1101	3	0	26.222	12.349	0.00070	0.00084	-0.00074	0.00072
1	12	1102	0	0	-4.149	37.866	-0.00002	-0.00010	-0.00008	0.00009
1	12	1102	1	0	25.653	11.070	-0.00015	-0.00002	-0.00058	0.00072
1	12	1102	2	0	-4.211	38.084	0.00152	0.00141	-0.00012	0.00005
1	12	1102	3	0	25.526	11.143	0.00078	0.00082	-0.00061	0.00068
1	13	1101	0	0	-3.561	38.883	-0.00005	0.00000	-0.00011	0.00005
1	13	1101	1	0	26.244	12.061	-0.00007	-0.00001	-0.00069	0.00065
1	13	1101	2	0	-3.667	39.250	0.00136	0.00151	-0.00019	0.00012
1	13	1101	3	0	26.087	12.241	0.00068	0.00082	-0.00077	0.00072
1	13	1102	0	0	-4.252	38.182	-0.00003	-0.00005	-0.00004	0.00004
1	13	1102	1	0	25.669	11.316	-0.00005	-0.00004	-0.00064	0.00067
1	13	1102	2	0	-4.412	38.445	0.00147	0.00149	-0.00001	0.00005
1	13	1102	3	0	25.341	11.415	0.00085	0.00076	-0.00065	0.00074
1	14	1101	0	0	-3.713	39.323	-0.00015	0.00003	-0.00018	0.00006
1	14	1101	1	0	26.134	12.510	-0.00013	-0.00002	-0.00087	0.00071
1	14	1101	2	0	-3.792	39.486	0.00146	0.00150	-0.00009	0.00002
1	14	1101	3	0	26.093	12.565	0.00070	0.00084	-0.00076	0.00074
1	14	1102	0	0	-4.446	38.603	-0.00004	-0.00006	-0.00002	0.00005
1	14	1102	1	0	25.459	11.729	-0.00011	-0.00002	-0.00061	0.00073
1	14	1102	2	0	-4.471	38.833	0.00150	0.00144	-0.00009	0.00004
1	14	1102	3	0	25.335	11.835	0.00080	0.00080	-0.00063	0.00071
1	15	1101	0	0	-3.721	39.167	-0.00004	0.00000	-0.00005	0.00001
1	15	1101	1	0	26.179	12.308	-0.00005	0.00001	-0.00066	0.00067
1	15	1101	2	0	-3.904	39.682	0.00124	0.00148	-0.00032	0.00016
1	15	1101	3	0	26.061	12.510	0.00070	0.00082	-0.00078	0.00074
1	15	1102	0	0	-4.354	38.334	-0.00001	-0.00005	-0.00006	0.00001
1	15	1102	1	0	25.574	11.387	-0.00001	-0.00005	-0.00067	0.00066
1	15	1102	2	0	-4.797	38.571	0.00144	0.00136	-0.00006	0.00010
1	15	1102	3	0	25.308	11.490	0.00080	0.00079	-0.00065	0.00074
1	16	1101	0	0	-3.802	37.861	0.00001	0.00002	-0.00004	0.00002
1	16	1101	1	0	25.996	11.060	-0.00001	0.00003	-0.00065	0.00067
1	16	1101	2	0	-3.927	38.274	0.00131	0.00148	-0.00021	0.00011
1	16	1101	3	0	25.839	11.256	0.00065	0.00079	-0.00079	0.00072
1	16	1102	0	0	-4.417	36.564	0.00003	0.00001	-0.00005	0.00002
1	16	1102	1	0	25.407	9.706	0.00001	0.00001	-0.00066	0.00067
1	16	1102	2	0	-4.608	36.849	0.00139	0.00144	-0.00002	0.00005
1	16	1102	3	0	25.136	9.790	0.00078	0.00071	-0.00068	0.00073
1	17	1101	0	0	-3.978	39.299	-0.00012	-0.00004	-0.00017	0.00004
1	17	1101	1	0	25.993	12.346	-0.00006	-0.00005	-0.00072	0.00069
1	17	1101	2	0	-3.978	39.442	0.00142	0.00146	-0.00007	0.00001
1	17	1101	3	0	25.922	12.575	0.00061	0.00081	-0.00085	0.00078
1	17	1102	0	0	-4.793	38.608	0.00011	-0.00020	-0.00018	0.00014
1	17	1102	1	0	25.351	11.719	0.00004	-0.00008	-0.00072	0.00073
1	17	1102	2	0	-4.539	38.909	0.00143	0.00144	-0.00003	0.00001
1	17	1102	3	0	25.216	11.856	0.00070	0.00077	-0.00062	0.00071
1	18	1101	0	0	-3.971	39.610	-0.00029	0.00000	-0.00034	0.00019
1	18	1101	1	0	26.008	12.483	-0.00013	-0.00002	-0.00078	0.00074
1	18	1101	2	0	-4.041	39.685	0.00128	0.00137	-0.00020	0.00008
1	18	1101	3	0	25.961	12.490	0.00076	0.00078	-0.00071	0.00072
1	18	1102	0	0	-4.776	38.635	-0.00011	-0.00005	0.00000	0.00008
1	18	1102	1	0	25.299	11.632	-0.00001	-0.00008	-0.00069	0.00074
1	18	1102	2	0	-4.690	38.829	0.00124	0.00139	-0.00001	0.00008
1	18	1102	3	0	25.412	11.713	0.00073	0.00077	-0.00065	0.00068
1	19	1101	0	0	-3.950	39.492	-0.00005	0.00001	-0.00006	-0.00002
1	19	1101	1	0	25.945	12.692	-0.00013	-0.00002	-0.00076	0.00073
1	19	1101	2	0	-4.121	39.875	0.00125	0.00134	-0.00023	0.00006
1	19	1101	3	0	25.869	12.730	0.00054	0.00063	-0.00080	0.00071
1	19	1102	0	0	-4.530	38.753	0.00000	-0.00003	-0.00007	0.00002
1	19	1102	1	0	25.144	11.912	-0.00004	-0.00008	-0.00067	0.00069
1	19	1102	2	0	-4.727	38.985	0.00118	0.00137	-0.00002	0.00010
1	19	1102	3	0	25.147	11.916	0.00054	0.00062	-0.00065	0.00072
1	20	1101	0	0	-4.174	39.593	-0.00016	-0.00002	-0.00018	0.00003
1	20	1101	1	0	25.674	12.758	-0.00012	-0.00002	-0.00073	0.00071
1	20	1101	2	0	-4.237	39.936	0.00130	0.00140	-0.00024	0.00008
1	20	1101	3	0	25.601	12.887	0.00053	0.00066	-0.00085	0.00074
1	20	1102	0	0	-4.813	38.510	0.00007	-0.00018	-0.00015	0.00011
1	20	1102	1	0	25.200	11.720	-0.00003	-0.00007	-0.00066	0.00070
1	20	1102	2	0	-4.758	38.810	0.00127	0.00144	0.00000	0.00010
1	20	1102	3	0	25.071	11.778	0.00058	0.00066	-0.00063	0.00075
1	21	1101	0	0	-4.183	38.661	-0.00013	0.00001	-0.00018	0.00012
1	21	1101	1	0	25.582	11.791	-0.00012	-0.00003	-0.00074	0.00071
1	21	1101	2	0	-4.321	38.935	0.00126	0.00135	-0.00022	0.00009
1	21	1101	3	0	25.537	11.872	0.00052	0.00059	-0.00081	0.00072
1	21	1102	0	0	-4.731	36.923	-0.00004	-0.00003	-0.00002	0.00005
1	21	1102	1	0	25.127	10.065	-0.00002	-0.00008	-0.00067	0.00072
1	21	1102	2	0	-4.791	37.169	0.00124	0.00140	0.00000	0.00011
1	21	1102	3	0	25.070	10.121	0.00055	0.00061	-0.00063	0.00071
1	22	1101	0	0	-4.247	39.714	-0.00009	-0.00002	-0.00013	0.00003
1	22	1101	1	0	25.641	12.952	-0.00021	-0.00002	-0.00081	0.00073
1	22	1101	2	0	-4.313	39.892	0.00147	0.00147	-0.00005	0.00002
1	22	1101	3	0	25.584	12.902	0.00074	0.00079	-0.00070	0.00069
1	22	1102	0	0	-4.745	38.441	0.00000	-0.00013	-0.00011	0.00006
1	22	1102	1	0	25.113	11.597	-0.00005	-0.00010	-0.00067	0.00074
1	22	1102	2	0	-4.714	38.648	0.00149	0.00144	-0.00008	0.00003
1	22	1102	3	0	25.182	11.608	0.00075	0.00077	-0.00067	0.00069
1	23	1101	0	0	-4.330	39.953	-0.00023	0.00000	-0.00034	0.00018
1	23	1101	1	0	25.654	12.893	-0.00017	-0.00001	-0.00080	0.00072
1	23	1101	2	0	-4.483	40.012	0.00131	0.00140	-0.00020	0.00004
1	23	1101	3	0	25.546	12.905	0.00074	0.00080	-0.00070	0.00070
1	23	1102	0	0	-4.945	38.742	-0.00014	-0.00004	0.00001	0.00008
1	23	1102	1	0	25.010	11.864	-0.00008	-0.00008	-0.00064	0.00070
1	23	1102	2	0	-5.145	38.855	0.00156	0.00122	-0.00019	0.00015
1	23	1102	3	0	24.923	11.848	0.00083	0.00072	-0.00071	0.00072
1	24	1101	0	0	-4.269	39.735	-0.00005	-0.00001	-0.00007	0.00002
1	24	1101	1	0	25.527	12.946	-0.00007	0.00000	-0.00072	0.00068
1	24	1101	2	0	-4.387	40.144	0.00135	0.00151	-0.00018	0.00012
1	24	1101	3	0	25.424	13.099	0.00067	0.00080	-0.00079	0.00074
1	24	1102	0	0	-4.735	38.598	-0.00003	-0.00005	-0.00006	0.00001
1	24	1102	1	0	25.093	11.748	-0.00006	-0.00004	-0.00065	0.00069
1	24	1102	2	0	-4.977	38.861	0.00143	0.00145	-0.00003	0.00005
1	24	1102	3	0	24.815	11.799	0.00081	0.00073	-0.00068	0.00075
1	25	1101	0	0	-4.249	39.530	-0.00002	0.00001	-0.00006	0.00001
1	25	1101	1	0	25.607	12.709	-0.00005	0.00000	-0.00071	0.00069
1	25	1101	2	0	-4.370	39.810	0.00138	0.00145	-0.00013	0.00002
1	25	1101	3	0	25.503	12.873	0.00063	0.00079	-0.00082	0.00076
1	25	1102	0	0	-4.757	38.393	0.00002	0.00000	-0.00007	0.00003
1	25	1102	1	0	25.130	11.539	-0.00004	0.00000	-0.00065	0.00070
1	25	1102	2	0	-4.977	38.606	0.00147	0.00135	-0.00012	0.00006
1	25	1102	3	0	24.863	11.600	0.00077	0.00072	-0.00066	0.00074
1	26	1101	0	0	-4.265	39.497	-0.00007	-0.00001	-0.00012	0.00002
1	26	1101	1	0	25.586	12.650	-0.00008	-0.00002	-0.00072	0.00068
1	26	1101	2	0	-4.355	39.989	0.00113	0.00142	-0.00038	0.00024
1	26	1101	3	0	25.568	12.778	0.00062	0.00081	-0.00076	0.00076
1	26	1102	0	0	-4.921	38.455	0.00000	-0.00008	-0.00011	0.00006
1	26	1102	1	0	24.978	11.585	0.00001	-0.00004	-0.00069	0.00074
1	26	1102	2	0	-5.161	38.769	0.00131	0.00140	0.00001	0.00008
1	26	1102	3	0	24.927	11.697	0.00070	0.00073	-0.00064	0.00069
1	27	1101	0	0	-4.292	39.612	-0.00015	-0.00002	-0.00021	0.00008
1	27	1101	1	0	25.593	12.758	-0.00014	-0.00002	-0.00080	0.00074
1	27	1101	2	0	-4.320	39.705	0.00140	0.00144	-0.00005	0.00003
1	27	1101	3	0	25.588	12.684	0.00066	0.00072	-0.00068	0.00069
1	27	1102	0	0	-5.001	38.642	-0.00004	-0.00008	-0.00008	0.00006
1	27	1102	1	0	24.808	11.810	-0.00003	-0.00007	-0.00066	0.00073
1	27	1102	2	0	-4.845	38.871	0.00141	0.00138	-0.00008	0.00001
1	27	1102	3	0	24.946	11.845	0.00071	0.00067	-0.00067	0.00068
1	28	1101	0	0	-4.226	39.243	-0.00015	-0.00001	-0.00021	0.00010
1	28	1101	1	0	25.593	12.405	-0.00016	-0.00002	-0.00081	0.00075
1	28	1101	2	0	-4.244	39.297	0.00095	0.00103	-0.00016	0.00004
1	28	1101	3	0	25.560	12.352	0.00075	0.00078	-0.00067	0.00071
1	28	1102	0	0	-4.974	38.306	-0.00004	-0.00010	-0.00007	0.00009
1	28	1102	1	0	24.903	11.427	-0.00005	-0.00010	-0.00067	0.00074
1	28	1102	2	0	-4.927	38.438	0.00101	0.00100	-0.00006	0.00003
1	28	1102	3	0	24.979	11.464	0.00083	0.00075	-0.00067	0.00072
1	29	1101	0	0	-4.265	39.195	-0.00016	0.00001	-0.00020	0.00013
1	29	1101	1	0	25.578	12.339	-0.00017	0.00001	-0.00080	0.00077
1	29	1101	2	0	-4.410	39.371	0.00122	0.00127	-0.00019	0.00005
1	29	1101	3	0	25.444	12.309	0.00072	0.00078	-0.00072	0.00068
1	29	1102	0	0	-4.914	38.561	-0.00012	-0.00006	-0.00003	0.00002
1	29	1102	1	0	24.962	11.687	-0.00008	-0.00006	-0.00062	0.00070
1	29	1102	2	0	-4.995	38.753	0.00123	0.00129	-0.00004	0.00010
1	29	1102	3	0	24.856	11.702	0.00083	0.00072	-0.00071	0.00075
1	30	1101	0	0	-4.249	39.142	-0.00004	-0.00001	-0.00006	0.00002
1	30	1101	1	0	25.653	12.258	-0.00004	0.00001	-0.00065	0.00067
1	30	1101	2	0	-4.383	39.512	0.00099	0.00114	-0.00025	0.00014
1	30	1101	3	0	25.489	12.575	0.00055	0.00076	-0.00091	0.00079
1	30	1102	0	0	-4.733	38.448	-0.00003	-0.00004	-0.00006	0.00000
1	30	1102	1	0	25.170	11.558	-0.00001	-0.00003	-0.00067	0.00068
1	30	1102	2	0	-5.125	38.644	0.00113	0.00108	-0.00007	0.00009
1	30	1102	3	0	24.737	11.640	0.00075	0.00068	-0.00067	0.00079
1	31	1101	0	0	-4.305	39.327	-0.00011	-0.00002	-0.00018	0.00007
1	31	1101	1	0	25.591	12.432	-0.00016	-0.00009	-0.00080	0.00071
1	31	1101	2	0	-4.348	39.509	0.00145	0.00147	-0.00010	0.00003
1	31	1101	3	0	25.585	12.505	0.00069	0.00085	-0.00077	0.00076
1	31	1102	0	0	-4.994	38.390	0.00000	-0.00013	-0.00012	0.00007
1	31	1102	1	0	24.638	11.517	0.00010	-0.00024	-0.00079	0.00081
1	31	1102	2	0	-4.916	38.645	0.00144	0.00145	-0.00006	0.00004
1	31	1102	3	0	24.804	11.681	0.00074	0.00078	-0.00063	0.00070
1	32	1101	0	0	-4.176	39.123	-0.00003	0.00000	-0.00011	0.00005
1	32	1101	1	0	25.669	12.396	-0.00016	0.00001	-0.00083	0.00079
1	32	1101	2	0	-4.348	39.399	0.00129	0.00138	-0.00020	0.00003
1	32	1101	3	0	25.557	12.335	0.00071	0.00077	-0.00071	0.00068
1	32	1102	0	0	-4.884	38.535	-0.00006	-0.00001	-0.00005	0.00001
1	32	1102	1	0	24.891	11.691	-0.00010	-0.00003	-0.00061	0.00072
1	32	1102	2	0	-5.252	38.716	0.00152	0.00123	-0.00018	0.00012
1	32	1102	3	0	24.892	11.708	0.00081	0.00069	-0.00072	0.00072
1	33	1101	0	0	-4.246	39.213	-0.00011	-0.00003	-0.00020	0.00005
1	33	1101	1	0	25.692	12.257	-0.00009	-0.00003	-0.00073	0.00070
1	33	1101	2	0	-4.320	39.632	0.00112	0.00142	-0.00036	0.00023
1	33	1101	3	0	25.618	12.383	0.00071	0.00083	-0.00072	0.00076
1	33	1102	0	0	-5.126	38.494	0.00000	-0.00014	-0.00012	0.00013
1	33	1102	1	0	24.961	11.606	-0.00003	-0.00009	-0.00069	0.00073
1	33	1102	2	0	-5.245	38.819	0.00132	0.00140	0.00001	0.00008
1	33	1102	3	0	24.861	11.715	0.00077	0.00078	-0.00065	0.00070
1	34	1101	0	0	-4.272	39.571	-0.00012	0.00001	-0.00017	0.00009
1	34	1101	1	0	25.529	12.720	-0.00011	0.00001	-0.00077	0.00075
1	34	1101	2	0	-4.330	39.650	0.00138	0.00142	-0.00006	0.00003
1	34	1101	3	0	25.424	12.716	0.00067	0.00074	-0.00075	0.00069
1	34	1102	0	0	-5.029	38.875	-0.00005	-0.00002	-0.00003	0.00006
1	34	1102	1	0	24.796	12.009	-0.00007	-0.00002	-0.00064	0.00070
1	34	1102	2	0	-4.992	39.089	0.00141	0.00136	-0.00008	0.00002
1	34	1102	3	0	24.626	12.029	0.00081	0.00062	-0.00075	0.00076
1	35	1101	0	0	-4.312	39.558	-0.00005	-0.00001	-0.00009	0.00003
1	35	1101	1	0	25.757	12.588	-0.00007	-0.00001	-0.00072	0.00070
1	35	1101	2	0	-4.403	39.837	0.00092	0.00106	-0.00020	0.00013
1	35	1101	3	0	25.652	12.903	0.00050	0.00075	-0.00096	0.00086
1	35	1102	0	0	-4.967	38.833	0.00004	-0.00008	-0.00011	0.00007
1	35	1102	1	0	24.856	11.977	0.00000	-0.00007	-0.00071	0.00069
1	35	1102	2	0	-5.138	39.046	0.00103	0.00102	-0.00006	0.00007
1	35	1102	3	0	24.606	12.143	0.00060	0.00072	-0.00059	0.00073
1	36	1101	0	0	-4.339	39.802	-0.00021	-0.00003	-0.00032	0.00016
1	36	1101	1	0	25.528	12.958	-0.00025	-0.00002	-0.00088	0.00078
1	36	1101	2	0	-4.385	39.834	0.00143	0.00143	-0.00006	0.00003
1	36	1101	3	0	25.512	12.830	0.00074	0.00080	-0.00070	0.00068
1	36	1102	0	0	-5.222	38.760	-0.00002	-0.00013	-0.00008	0.00012
1	36	1102	1	0	24.692	11.862	-0.00001	-0.00013	-0.00067	0.00078
1	36	1102	2	0	-5.005	38.954	0.00145	0.00142	-0.00008	0.00003
1	36	1102	3	0	24.919	11.912	0.00076	0.00076	-0.00067	0.00069
1	37	1101	0	0	-4.338	39.489	-0.00011	0.00001	-0.00014	0.00007
1	37	1101	1	0	25.533	12.636	-0.00010	0.00001	-0.00076	0.00074
1	37	1101	2	0	-4.491	39.729	0.00130	0.00138	-0.00023	0.00005
1	37	1101	3	0	25.420	12.698	0.00058	0.00067	-0.00079	0.00072
1	37	1102	0	0	-5.012	38.519	-0.00008	-0.00004	-0.00005	0.00000
1	37	1102	1	0	24.903	11.628	-0.00006	-0.00002	-0.00064	0.00070
1	37	1102	2	0	-5.376	38.681	0.00150	0.00119	-0.00017	0.00013
1	37	1102	3	0	24.633	11.638	0.00075	0.00055	-0.00074	0.00080
1	38	1101	0	0	-4.361	39.354	-0.00004	-0.00002	-0.00010	0.00004
1	38	1101	1	0	25.463	12.506	-0.00006	-0.00001	-0.00069	0.00068
1	38	1101	2	0	-4.462	39.861	0.00118	0.00143	-0.00036	0.00022
1	38	1101	3	0	25.371	12.796	0.00051	0.00074	-0.00091	0.00085
1	38	1102	0	0	-5.087	38.622	-0.00001	-0.00008	-0.00011	0.00003
1	38	1102	1	0	24.776	11.754	0.00002	-0.00008	-0.00072	0.00071
1	38	1102	2	0	-5.352	38.945	0.00131	0.00142	0.00001	0.00009
1	38	1102	3	0	24.532	11.912	0.00061	0.00070	-0.00059	0.00074
1	39	1101	0	0	-4.420	39.439	-0.00024	-0.00003	-0.00032	0.00014
1	39	1101	1	0	25.466	12.567	-0.00021	-0.00003	-0.00088	0.00079
1	39	1101	2	0	-4.459	39.463	0.00147	0.00149	-0.00006	0.00003
1	39	1101	3	0	25.456	12.434	0.00076	0.00082	-0.00068	0.00070
