253	0	0	0	0
254	0	0	0	0
255	0	0.01587237	0.03984061	0
256	0	0.01593461	0.03999684	0
257	0	0.01599685	0.04015308	0
258	0	0.0160591	0.04030932	0
259	0	0.01612134	0.04046556	0
260	0	0.01618359	0.04062179	0
261	0	0.07896692	0.03206981	0
262	0	0.007950702	0.02235062	0
263	0	0.003018518	0.06209842	0
264	0	0.003029996	0.06233454	0
265	0	0.04656054	0.03869894	0
266	0	0.01622648	0.04062039	0
267	0	0.0284167	0.009272275	0
268	0	0.02852312	0.009307003	0
269	0	0.02862955	0.00934173	0
270	0	0.02539432	0.0214158	0
271	0	0.01332024	0.02465104	0
272	0	0.02296789	0.03047136	0
273	0	0.03964514	0.05727044	0
274	0	0.0491051	0.05333475	0
275	0	0.005228227	0.08061755	0
276	0	0.005247239	0.08091071	0
277	0	0.04182582	0.0370891	0
278	0	0.04197681	0.037223	0
279	0	0.04212781	0.03735689	0
280	0	0.0422788	0.03749079	0
281	0	0.0424298	0.03762469	0
282	0	0.04258079	0.03775858	0
283	0	0.04273179	0.03789248	0
284	0	0.04288279	0.03802637	0
285	0	0.04303378	0.03816027	0
286	0	0.04318478	0.03829416	0
287	0	0.01619745	0.08711877	0
288	0	0.01625388	0.08742232	0
289	0	0.01631032	0.08772587	0
290	0	0.01636676	0.08802942	0
291	0	0.05853321	0.03058959	0
292	0	0.05873436	0.03069471	0
293	0	0.04226213	0.08694171	0
294	0	0.05881369	0.04608336	0
295	0	0.0540692	0.05856184	0
296	0	0.08257869	0.09855331	0
297	0	0.079092	0.01026877	0
298	0	0.05453168	0.09670095	0
299	0	0.1262757	0.07467541	0
300	0	0.04838628	0.1039512	0
301	0	0.05844611	0.02980982	0
302	0	0.05447362	0.1387435	0
303	0	0.07469386	0.06328054	0
304	0	0.03933852	0.0279252	0
305	0	0.03943911	0.100745	0
306	0	0.09513859	0.03883633	0
307	0	0.04120469	0.04986363	0
308	0	0.01096922	0.1455837	0
309	0	0.0587315	0.08235343	0
310	0	0.0831757	0.08000632	0
311	0	0.08344401	0.0802644	0
312	0	0.04409491	0.09641156	0
