2	0	0	0	0
3	0	0.006766522	0.004123373	0
4	0	0.009022029	0.00549783	0
5	0	0.01127754	0.006872288	0
6	0	0.01353304	0.008246746	0
7	0	0.01578855	0.009621203	0
8	0	0.01804406	0.01099566	0
9	0	0.02029957	0.01237012	0
10	0	0.02255507	0.01374458	0
11	0	0.05269774	0.02193844	0
12	0	0.005632632	0.03003432	0
13	0	0.006102019	0.03253718	0
14	0	0.006571405	0.03504004	0
15	0	0.007040791	0.0375429	0
16	0	0.004123373	0.006766522	0
17	0	0.004381084	0.00718943	0
18	0	0.004638795	0.007612337	0
19	0	0.004896505	0.008035245	0
20	0	0.005154216	0.008458152	0
21	0	0.005411927	0.008881059	0
22	0	0.005669638	0.009303967	0
23	0	0.005927349	0.009726874	0
24	0	0.006185059	0.01014978	0
25	0	0.00644277	0.01057269	0
26	0	0.006700481	0.0109956	0
27	0	0.006958192	0.0114185	0
28	0	0.01389114	0.001509259	0
29	0	0.01438726	0.001563161	0
30	0	0.04801662	0.04858817	0
31	0	0.05181492	0.06578211	0
32	0	0.07353663	0.0683672	0
33	0	0.04348884	0.0498014	0
34	0	0.04068704	0.03934494	0
35	0	0.01759346	0.01051037	0
36	0	0.01107758	0.0393605	0
37	0	0.01138529	0.04045385	0
38	0	0.011693	0.0415472	0
39	0	0.01200071	0.04264054	0
40	0	0.0004044048	0.004961217	0
41	0	0.02245898	0.003827328	0
42	0	0.02300676	0.003920678	0
43	0	0.02355454	0.004014027	0
44	0	0.02410232	0.004107376	0
45	0	0.0246501	0.004200726	0
46	0	0.02519788	0.004294075	0
47	0	0.03182701	0.0109232	0
48	0	0.0346288	0.02137966	0
49	0	0.03473716	0.01574703	0
50	0	0.06880775	0.04263463	0
51	0	0.03360811	0.05811038	0
52	0	0.04953855	0.03002655	0
53	0	0.05514215	0.05093946	0
54	0	0.02668295	0.04735788	0
55	0	0.02717708	0.04823488	0
56	0	0.02767121	0.04911188	0
57	0	0.02816533	0.04998888	0
58	0	0.02145688	0.02797112	0
59	0	0.04579272	0.03125665	0
60	0	0.03924292	0.04001616	0
61	0	0.045576	0.04252192	0
62	0	0.03205852	0.01509259	0
63	0	0.04421191	0.02724599	0
64	0	0.02049721	0.01118594	0
65	0	0.04225574	0.001104854	0
66	0	0.04120118	0.0364099	0
67	0	0.02610859	0.04045395	0
68	0	0.02016217	0.01487587	0
69	0	0.02045867	0.01509464	0
70	0	0.05916539	0.03578878	0
71	0	0.07396971	0.009972725	0
72	0	0.0571221	0.04670771	0
73	0	0.03930703	0.05568394	0
74	0	0.03311135	0.02652428	0
75	0	0.01079754	0.01569247	0
76	0	0.03049724	0.02582384	0
77	0	0.03984884	0.02752079	0
78	0	0.04343041	0.05598	0
79	0	0.05992391	0.05716418	0
80	0	0.0591151	0.0601827	0
81	0	0.06819969	0.036735	0
82	0	0.06614863	0.06530257	0
83	0	0.05871069	0.06169195	0
84	0	0.07129753	0.05131483	0
85	0	0.02657457	0.08755261	0
86	0	0.02097098	0.06663971	0
87	0	0.02652428	0.05114271	0
88	0	0.04021598	0.04187044	0
89	0	0.06042844	0.04485992	0
90	0	0.05005131	0.05744676	0
91	0	0.04908385	0.02968801	0
92	0	0.04002829	0.03211444	0
93	0	0.02263889	0.05193027	0
94	0	0.04800025	0.04093202	0
95	0	0.06368493	0.04513472	0
96	0	0.05662237	0.06103612	0
97	0	0.04446897	0.04888273	0
98	0	0.06037037	0.04182016	0
99	0	0.03781081	0.06327488	0
100	0	0.04627428	0.0526017	0
101	0	0.05985761	0.04896206	0
102	0	0.05441266	0.05882642	0
103	0	0.052499	0.06074009	0
104	0	0.05853603	0.05912247	0
105	0	0.07281981	0.05809694	0
106	0	0.06958457	0.07017101	0
107	0	0.08567366	0.07286445	0
108	0	0.08575298	0.08825308	0
109	0	0.07308681	0.08324157	0
110	0	0.08688687	0.06833666	0
111	0	0.07570093	0.08394201	0
112	0	0.09300323	0.08210768	0
113	0	0.08453976	0.09278085	0
114	0	0.0941874	0.09860116	0
115	0	0.09076448	0.1009192	0
116	0	0.07551324	0.07418601	0
117	0	0.08225072	0.0751825	0
118	0	0.1010623	0.07294377	0
119	0	0.1042685	0.08189096	0
120	0	0.09006402	0.09830513	0
121	0	0.09639709	0.1008109	0
122	0	0.09397066	0.1098664	0
123	0	0.07103574	0.1118091	0
124	0	0.07354148	0.1181422	0
125	0	0.04039586	0.08499659	0
126	0	0.03729802	0.07041676	0
127	0	0.07500046	0.08132792	0
128	0	0.08755827	0.09197206	0
129	0	0.05384181	0.1080109	0
130	0	0.05987884	0.1063932	0
131	0	0.06815463	0.08596405	0
132	0	0.02584509	0.1147271	0
133	0	0.0394865	0.0690449	0
134	0	0.05406632	0.07214273	0
135	0	0.04659935	0.0895534	0
136	0	0.03651827	0.1062636	0
137	0	0.0815	0.0900081	0
138	0	0.05926552	0.09456491	0
139	0	0.07152727	0.1010857	0
140	0	0.0803661	0.1099245	0
141	0	0.08257581	0.1121342	0
142	0	0.09958206	0.1061765	0
143	0	0.1055107	0.1101915	0
144	0	0.1133531	0.1122929	0
145	0	0.07640137	0.1404057	0
146	0	0.09392038	0.1273061	0
147	0	0.0945415	0.1145316	0
148	0	0.09494591	0.1130224	0
149	0	0.09925696	0.1230744	0
150	0	0.1095257	0.1161202	0
151	0	0.1135117	0.1430701	0
