253	0	0	0	0
254	0	0	0	0
255	0	0.01447147	0.03461238	0
256	0	0.01452822	0.03474811	0
257	0	0.002130384	0.001913664	0
258	0	0.002138673	0.00192111	0
259	0	0.002146962	0.001928556	0
260	0	0.002155252	0.001936002	0
261	0	0.07788522	0.03080631	0
262	0	0.01126526	0.02566519	0
263	0	0.01130826	0.02576315	0
264	0	0.01135126	0.02586111	0
265	0	0.04522638	0.04059958	0
266	0	0.0112943	0.0452435	0
267	0	0.02871274	0.01067317	0
268	0	0.02882028	0.01071315	0
269	0	0.02892782	0.01075312	0
270	0	0.02569258	0.0228272	0
271	0	0.01582822	0.02827214	0
272	0	0.02135249	0.03379641	0
273	0	0.03783984	0.05687652	0
274	0	0.0468954	0.05445009	0
275	0	0.006037036	0.07871437	0
276	0	0.006058989	0.07900061	0
277	0	0.03689363	0.03981157	0
278	0	0.03702682	0.0399553	0
279	0	0.03716001	0.04009902	0
280	0	0.0372932	0.04024275	0
281	0	0.03742639	0.04038647	0
282	0	0.03755958	0.0405302	0
283	0	0.03769277	0.04067392	0
284	0	0.03782596	0.04081764	0
285	0	0.03795915	0.04096137	0
286	0	0.03809234	0.04110509	0
287	0	0.01266616	0.08493944	0
288	0	0.0127103	0.08523539	0
289	0	0.01275443	0.08553135	0
290	0	0.01279856	0.08582731	0
291	0	0.05647428	0.03018519	0
292	0	0.03815423	0.0004044048	0
293	0	0.04407514	0.08287186	0
294	0	0.05146278	0.05007257	0
295	0	0.0511377	0.06697047	0
296	0	0.08126482	0.1009249	0
297	0	0.08039224	0.01096922	0
298	0	0.05111935	0.09179781	0
299	0	0.1253691	0.07610536	0
300	0	0.0444612	0.10619	0
301	0	0.06247173	0.0285173	0
302	0	0.0550763	0.139769	0
303	0	0.07570095	0.06279682	0
304	0	0.0399412	0.02895074	0
305	0	0.03702326	0.1025794	0
306	0	0.09482411	0.04667867	0
307	0	0.04431032	0.05670169	0
308	0	0.004527778	0.1460751	0
309	0	0.05792268	0.08273655	0
310	0	0.08347173	0.08149431	0
311	0	0.08374099	0.08175719	0
